LAMMPS (15 Sep 2022)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
# 3d WCA system, random initial configuration

#variable density equal 0.5
variable initial_temperature equal 3.0
variable final_temperature equal 0.1
variable dt equal 0.01
variable tau equal 100*${dt}
variable tau equal 100*0.01
variable thermo_time equal 50000*${dt}
variable thermo_time equal 50000*0.01
variable equil_steps equal 50000
variable run_steps equal 100000

units           lj
atom_style      atomic
dimension       3

lattice         fcc ${density}
lattice         fcc 1.2
Lattice spacing in x,y,z = 1.4938016 1.4938016 1.4938016
region          box block 0 8 0 8 0 8
# number of atom types
create_box      1 box
Created orthogonal box = (0 0 0) to (11.950413 11.950413 11.950413)
  3 by 4 by 4 MPI processor grid
create_atoms    1 box
Created 2048 atoms
  using lattice units in orthogonal box = (0 0 0) to (11.950413 11.950413 11.950413)
  create_atoms CPU = 0.001 seconds
mass 1 1.0

velocity all create ${initial_temperature} 10000
velocity all create 3 10000

pair_style      lj/cut 1.0
#type_1 type_2 epsilon sigma cutoff
pair_coeff      1 1 10.0 0.89089871814 1.0
pair_modify shift yes

timestep ${dt}
timestep 0.01
thermo ${thermo_time}
thermo 500

fix 1 all nvt temp ${initial_temperature} ${initial_temperature} ${tau}
fix 1 all nvt temp 3 ${initial_temperature} ${tau}
fix 1 all nvt temp 3 3 ${tau}
fix 1 all nvt temp 3 3 1
run ${equil_steps}
run 50000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 1.3
  ghost atom cutoff = 1.3
  binsize = 0.65, bins = 19 19 19
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 3.064 | 3.064 | 3.064 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     32000   3.00107        2.2042733      0              6.7036802      37.377177    
     32500   2.9517838      2.3637997      0              6.7893135      38.809135    
     33000   3.1385451      2.3985773      0              7.1040962      39.334783    
     33500   2.9551321      2.3049159      0              6.7354496      38.269663    
     34000   2.9808383      2.2707612      0              6.7398354      38.37358     
     34500   3.0181262      2.3652716      0              6.8902503      39.173417    
     35000   2.9221533      2.3207695      0              6.7018592      38.6044      
     35500   3.0287025      2.2182942      0              6.7591297      37.570767    
     36000   2.9553908      2.4062425      0              6.8371642      39.478341    
     36500   2.9922915      2.2562292      0              6.7424748      37.696271    
     37000   2.8770251      2.361836       0              6.6752664      38.829211    
     37500   3.0026336      2.3742114      0              6.8759626      39.228775    
     38000   3.0410543      2.2978497      0              6.8572038      38.123522    
     38500   3.0202576      2.185035       0              6.7132094      37.266247    
     39000   2.9757217      2.3570257      0              6.8184288      39.137122    
     39500   2.9859977      2.2321919      0              6.7090013      37.773777    
     40000   3.0160623      2.3664492      0              6.8883337      39.154355    
     40500   2.9754917      2.2327098      0              6.693768       37.740496    
     41000   2.975988       2.2828986      0              6.744701       37.911037    
     41500   3.0003228      2.2282325      0              6.7265193      37.464828    
     42000   2.9966483      2.2628062      0              6.7555838      38.162557    
     42500   3.008099       2.370752       0              6.8806973      38.976571    
     43000   2.9664695      2.3354223      0              6.7829538      38.535119    
     43500   3.0322027      2.2820769      0              6.82816        38.502556    
     44000   2.9373625      2.3394065      0              6.7432989      38.581208    
     44500   3.0353976      2.4036043      0              6.9544775      39.594338    
     45000   2.9612221      2.3429473      0              6.7826115      38.660636    
     45500   2.940404       2.261913       0              6.6703654      37.587616    
     46000   3.0282494      2.2609702      0              6.8011264      38.253015    
     46500   3.036687       2.2818443      0              6.8346506      38.235863    
     47000   2.9975853      2.3177311      0              6.8119135      38.393668    
     47500   3.0734039      2.2444366      0              6.8522915      38.135692    
     48000   3.0734238      2.2333516      0              6.8412363      37.842366    
     48500   2.9799367      2.2840343      0              6.7517568      38.462399    
     49000   2.996798       2.2529181      0              6.7459201      37.959485    
     49500   2.8839435      2.3597808      0              6.6835838      38.676188    
     50000   2.9797328      2.316119       0              6.7835357      38.849318    
Loop time of 2.30953 on 48 procs for 50000 steps with 2048 atoms

Performance: 18705119.649 tau/day, 21649.444 timesteps/s, 44.338 Matom-step/s
99.4% CPU use with 48 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.11646    | 0.13063    | 0.1462     |   2.1 |  5.66
Neigh   | 0.39645    | 0.42403    | 0.45862    |   3.0 | 18.36
Comm    | 1.154      | 1.2376     | 1.3434     |   3.7 | 53.59
Output  | 0.0022091  | 0.0023174  | 0.0062424  |   1.2 |  0.10
Modify  | 0.23608    | 0.30247    | 0.33745    |   4.9 | 13.10
Other   |            | 0.2125     |            |       |  9.20

Nlocal:        42.6667 ave          50 max          32 min
Histogram: 1 2 2 8 2 5 11 10 3 4
Nghost:        177.729 ave         192 max         167 min
Histogram: 4 4 10 4 8 5 4 3 3 3
Neighs:        255.375 ave         310 max         194 min
Histogram: 1 5 1 8 6 7 9 5 3 3

Total # of neighbors = 12258
Ave neighs/atom = 5.9853516
Neighbor list builds = 20167
Dangerous builds = 1

unfix 1
dump           1 all atom ${run_steps} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T${final_temperature}_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d${density}_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d1.2_N${run_steps}.lammpstrj
dump           1 all atom 100000 3dWCA_T0.1_d1.2_N100000.lammpstrj
dump           2 all dcd ${thermo_time} 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T${final_temperature}_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d${density}_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d1.2_N${run_steps}.dcd
dump           2 all dcd 500 3dWCA_T0.1_d1.2_N100000.dcd
fix 1 all nvt temp ${initial_temperature} ${final_temperature} ${tau}
fix 1 all nvt temp 3 ${final_temperature} ${tau}
fix 1 all nvt temp 3 0.1 ${tau}
fix 1 all nvt temp 3 0.1 1

run ${run_steps}
run 100000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 3.106 | 3.106 | 3.107 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
     50000   2.9797328      2.316119       0              6.7835357      38.849318    
     50500   3.0913713      2.2029934      0              6.8377863      37.061077    
     51000   3.0121767      2.3284669      0              6.8445258      38.746309    
     51500   2.9358615      2.2277455      0              6.6293874      37.50026     
     52000   2.9811304      2.3022227      0              6.7717348      38.397326    
     52500   2.8502906      2.3076003      0              6.5809486      38.367567    
     53000   2.8993484      2.1912956      0              6.5381947      36.72279     
     53500   3.036643       2.2221442      0              6.7748846      37.726997    
     54000   2.8332633      2.1980317      0              6.4458515      37.301604    
     54500   2.8496758      2.1614687      0              6.4338952      36.872629    
     55000   2.9027726      2.2077665      0              6.5597995      37.401962    
     55500   2.8611086      2.0746951      0              6.3642625      35.574335    
     56000   2.8492054      2.2475952      0              6.5193165      37.672491    
     56500   2.7969819      2.0175721      0              6.2109964      35.155605    
     57000   2.7806222      2.1610445      0              6.3299411      36.458184    
     57500   2.7969669      2.0541516      0              6.2475534      35.723231    
     58000   2.7220064      2.1541665      0              6.2351824      36.759387    
     58500   2.7374769      2.1520041      0              6.2562145      36.346892    
     59000   2.8128569      2.0388559      0              6.256081       35.312604    
     59500   2.7408877      2.1594098      0              6.2687338      36.482771    
     60000   2.729479       2.0592382      0              6.1514575      35.586097    
     60500   2.6475804      2.0410006      0              6.0104321      35.090372    
     61000   2.6777899      2.0377839      0              6.0525075      35.529295    
     61500   2.6237664      1.8973908      0              5.8311187      33.607034    
     62000   2.6759333      1.9414463      0              5.9533864      34.062024    
     62500   2.5641846      1.975302       0              5.8197008      34.18281     
     63000   2.6198898      1.944532       0              5.8724479      33.823468    
     63500   2.6413651      1.8733362      0              5.8334492      33.429394    
     64000   2.5951047      1.9130222      0              5.8037785      33.513581    
     64500   2.5789439      2.0648208      0              5.9313477      35.218766    
     65000   2.5373818      1.8731263      0              5.6773405      33.114188    
     65500   2.5934865      1.863975       0              5.7523053      32.864835    
     66000   2.4060431      1.839172       0              5.4464744      32.546009    
     66500   2.4714543      1.8628854      0              5.5682568      32.794018    
     67000   2.4418333      1.7769185      0              5.4378801      31.773769    
     67500   2.5292449      1.7690409      0              5.5610557      31.865914    
     68000   2.4198862      1.8413735      0              5.4694305      32.876855    
     68500   2.4395945      1.8310151      0              5.48862        32.559795    
     69000   2.5029542      1.8009954      0              5.5535935      32.288266    
     69500   2.3990444      1.7625667      0              5.3593762      31.377181    
     70000   2.4245655      1.7054007      0              5.3404731      31.006885    
     70500   2.4357214      1.7616552      0              5.4134534      31.675589    
     71000   2.4018249      1.6410241      0              5.2420023      30.423931    
     71500   2.3259853      1.7608739      0              5.2481483      31.758546    
     72000   2.3448309      1.6831511      0              5.1986801      30.668016    
     72500   2.3310729      1.7056959      0              5.2005979      31.037407    
     73000   2.3738488      1.649677       0              5.2087115      30.33591     
     73500   2.3462813      1.6625293      0              5.1802328      30.699397    
     74000   2.3263232      1.6773309      0              5.1651119      30.498911    
     74500   2.285481       1.6565345      0              5.083082       30.443275    
     75000   2.3134834      1.7045791      0              5.1731098      31.014153    
     75500   2.2628032      1.5566399      0              4.9491874      29.335578    
     76000   2.3012985      1.6236122      0              5.0738745      30.177193    
     76500   2.2026559      1.5988006      0              4.9011712      29.46895     
     77000   2.2207463      1.5364588      0              4.8659518      28.677597    
     77500   2.2027574      1.5303796      0              4.8329023      28.798527    
     78000   2.1530269      1.61897        0              4.8469335      29.965542    
     78500   2.2577242      1.5354035      0              4.9203362      28.653918    
     79000   2.2621623      1.5054747      0              4.8970613      28.323013    
     79500   2.174996       1.5318797      0              4.7927806      28.795818    
     80000   2.119604       1.6025378      0              4.7803913      29.435747    
     80500   2.0777388      1.5221297      0              4.637216       28.800751    
     81000   2.0907856      1.4442539      0              4.578901       27.645359    
     81500   2.0699806      1.4703719      0              4.5738267      27.517731    
     82000   2.0627798      1.4821948      0              4.5748537      27.975627    
     82500   2.0953896      1.5183378      0              4.6598875      28.672008    
     83000   2.0809291      1.4692198      0              4.5890894      27.860271    
     83500   2.0889475      1.4894726      0              4.6213639      28.029296    
     84000   2.0313196      1.3903964      0              4.435888       26.77775     
     84500   2.020687       1.3664086      0              4.3959591      26.496625    
     85000   2.0023123      1.3125385      0              4.3145404      26.183022    
     85500   1.988154       1.3126955      0              4.2934703      25.877439    
     86000   1.9678511      1.2960334      0              4.2463687      25.612666    
     86500   1.9408666      1.406988       0              4.3168664      27.005406    
     87000   1.9622513      1.3214459      0              4.2633857      25.884534    
     87500   1.9648445      1.400895       0              4.3467226      26.807486    
     88000   1.8867207      1.278783       0              4.1074822      25.221986    
     88500   1.8683147      1.2709881      0              4.0720917      25.188858    
     89000   1.8825035      1.2883032      0              4.1106796      25.271484    
     89500   1.9340198      1.2706642      0              4.1702773      25.415294    
     90000   1.8145073      1.2889072      0              4.0093391      25.268621    
     90500   1.8553394      1.2594566      0              4.0411068      24.991341    
     91000   1.8001584      1.1875753      0              3.8864945      24.113394    
     91500   1.7602942      1.2429106      0              3.8820626      24.553072    
     92000   1.7904669      1.1428415      0              3.8272304      23.465387    
     92500   1.749822       1.2105583      0              3.8340097      24.198567    
     93000   1.7610976      1.1316917      0              3.7720482      23.402809    
     93500   1.7405131      1.2081725      0              3.8176673      24.15614     
     94000   1.6795802      1.156859       0              3.674999       23.5136      
     94500   1.7072979      1.134963       0              3.6946594      23.236382    
     95000   1.699203       1.1276821      0              3.6752421      23.098922    
     95500   1.6614081      1.1160979      0              3.6069932      22.927593    
     96000   1.6921294      1.062093       0              3.5990477      22.322234    
     96500   1.6308421      1.1081021      0              3.5531707      22.796141    
     97000   1.6433352      1.1052514      0              3.5690506      23.033184    
     97500   1.6269714      1.0925171      0              3.5317826      22.552751    
     98000   1.5943751      1.098002       0              3.4883968      22.565295    
     98500   1.5956886      1.0348288      0              3.4271929      21.854437    
     99000   1.5532472      1.0594078      0              3.3881411      22.110231    
     99500   1.5618765      0.97721899     0              3.3188898      21.00931     
    100000   1.5613311      0.99030286     0              3.3311559      21.210263    
    100500   1.5070624      1.0019965      0              3.2614864      21.057634    
    101000   1.537889       0.96138368     0              3.2670908      20.702862    
    101500   1.5370794      0.99596149     0              3.3004548      21.275768    
    102000   1.4943738      0.96717247     0              3.2076386      20.929523    
    102500   1.5194853      0.96526802     0              3.2433831      20.762092    
    103000   1.4544216      0.91450929     0              3.0950764      20.067807    
    103500   1.4624818      0.90911553     0              3.101767       19.84926     
    104000   1.407482       0.99767174     0              3.1078639      21.202889    
    104500   1.4569576      0.92841203     0              3.1127813      19.915799    
    105000   1.4261231      0.96383341     0              3.1019735      20.716941    
    105500   1.4064094      0.90032581     0              3.0089098      19.808305    
    106000   1.4077555      0.94506225     0              3.0556644      20.180771    
    106500   1.348178       0.85212085     0              2.8734005      19.019129    
    107000   1.3612797      0.8234093      0              2.8643318      18.625762    
    107500   1.3052455      0.84410546     0              2.8010177      19.054191    
    108000   1.3350488      0.80502309     0              2.8066185      18.364822    
    108500   1.2908364      0.85647215     0              2.7917813      19.055176    
    109000   1.2700976      0.83299958     0              2.7372158      18.48555     
    109500   1.2911438      0.83066661     0              2.7664366      18.434438    
    110000   1.2528489      0.81470075     0              2.6930565      18.391198    
    110500   1.2628805      0.80803758     0              2.7014334      18.241953    
    111000   1.2414568      0.7702015      0              2.6314775      17.664684    
    111500   1.2326373      0.78220192     0              2.6302551      17.895443    
    112000   1.2309838      0.74289607     0              2.5884701      17.384256    
    112500   1.2411189      0.73726646     0              2.5980357      17.271891    
    113000   1.1943741      0.73472081     0              2.5254071      17.140818    
    113500   1.1861548      0.76451558     0              2.5428791      17.507112    
    114000   1.1405         0.69911363     0              2.4090284      16.450923    
    114500   1.1149505      0.68795155     0              2.3595607      16.246472    
    115000   1.1381596      0.64046678     0              2.3468725      15.646441    
    115500   1.1247781      0.69298735     0              2.3793307      16.451324    
    116000   1.0861111      0.64529961     0              2.2736708      15.655563    
    116500   1.0936537      0.64384781     0              2.2835273      15.62922     
    117000   1.0295931      0.60053642     0              2.1441719      14.79285     
    117500   1.03728        0.61804832     0              2.1732086      15.085447    
    118000   1.0363789      0.58907418     0              2.1428834      14.759083    
    118500   1.0275255      0.60318598     0              2.1437217      15.042074    
    119000   1.0581684      0.59778538     0              2.184263       14.895834    
    119500   0.98907541     0.56775988     0              2.0506486      14.316434    
    120000   0.95784279     0.5719605      0              2.0080231      14.225261    
    120500   0.93604797     0.58948393     0              1.9928703      14.551853    
    121000   0.94021011     0.57336949     0              1.982996       14.503848    
    121500   0.90708625     0.5473056      0              1.9072706      14.030234    
    122000   0.91865473     0.51061063     0              1.8879199      13.35324     
    122500   0.8777353      0.51521162     0              1.8311717      13.441876    
    123000   0.88821821     0.50855592     0              1.8402327      13.300479    
    123500   0.87047547     0.52745451     0              1.8325302      13.497058    
    124000   0.86930011     0.49065383     0              1.7939673      13.042158    
    124500   0.86120934     0.4873975      0              1.7785807      12.927045    
    125000   0.82136012     0.48007764     0              1.7115162      12.74461     
    125500   0.84212257     0.47928583     0              1.7418529      12.783162    
    126000   0.77957826     0.45959999     0              1.6283964      12.359034    
    126500   0.78518681     0.41294215     0              1.5901473      11.444382    
    127000   0.75355968     0.44514307     0              1.5749307      12.088625    
    127500   0.76566166     0.42688763     0              1.5748193      11.65179     
    128000   0.73673625     0.41660154     0              1.5211663      11.519161    
    128500   0.72827442     0.42108287     0              1.5129611      11.539219    
    129000   0.7112272      0.38279169     0              1.4491116      10.871302    
    129500   0.70523075     0.38763228     0              1.4449619      10.880901    
    130000   0.67753143     0.36107472     0              1.3768756      10.371148    
    130500   0.68623047     0.36682579     0              1.3956689      10.629767    
    131000   0.65687334     0.32807734     0              1.3129062      9.8450053    
    131500   0.64192586     0.34962481     0              1.3120434      10.185638    
    132000   0.60340045     0.33208435     0              1.2367431      9.8122174    
    132500   0.59834328     0.322582       0              1.2196587      9.742439     
    133000   0.58915376     0.30942407     0              1.1927232      9.3424517    
    133500   0.57299531     0.29922848     0              1.1583018      9.145253     
    134000   0.55423028     0.28885379     0              1.1197933      9.0033534    
    134500   0.55780421     0.27967843     0              1.1159762      8.7557092    
    135000   0.54521898     0.27336663     0              1.0907958      8.5872009    
    135500   0.53013233     0.2729463      0              1.0677565      8.6888253    
    136000   0.50946448     0.25107281     0              1.0148964      8.0582659    
    136500   0.50499178     0.26182579     0              1.0189436      8.4112849    
    137000   0.47925014     0.22192027     0              0.94044446     7.4984801    
    137500   0.47150118     0.23670074     0              0.94360717     7.7709401    
    138000   0.44382709     0.22109003     0              0.8865056      7.5533085    
    138500   0.43561446     0.21448824     0              0.86759088     7.3268626    
    139000   0.41338679     0.19592257     0              0.81569999     6.7151517    
    139500   0.40505921     0.19609102     0              0.80338316     6.9420607    
    140000   0.38926356     0.16632147     0              0.7499317      6.2557659    
    140500   0.36987665     0.17995575     0              0.73449982     6.4510478    
    141000   0.36235281     0.17032656     0              0.71359038     6.2536502    
    141500   0.33647687     0.16642012     0              0.67088899     6.1235606    
    142000   0.33883182     0.15903812     0              0.66703769     5.8841597    
    142500   0.30999986     0.1476936      0              0.61246633     5.6921501    
    143000   0.32175808     0.12708033     0              0.6094818      5.122827     
    143500   0.28819483     0.11956371     0              0.55164487     4.8509085    
    144000   0.28194848     0.12279466     0              0.54551088     5.0523735    
    144500   0.26047228     0.10223618     0              0.49275383     4.4210623    
    145000   0.26104301     0.097938892    0              0.48931221     4.2860906    
    145500   0.22640571     0.095883179    0              0.43532592     4.2250967    
    146000   0.22917368     0.080914853    0              0.42450753     3.813367     
    146500   0.19990976     0.077840609    0              0.37755883     3.6827302    
    147000   0.19030245     0.074481269    0              0.35979557     3.5227349    
    147500   0.17260253     0.061059852    0              0.31983723     3.1374648    
    148000   0.16126438     0.054049329    0              0.29582778     2.8636679    
    148500   0.14457004     0.049127668    0              0.26587684     2.6969429    
    149000   0.13254861     0.040724214    0              0.23945004     2.3764003    
    149500   0.11483366     0.038815181    0              0.21098156     2.2971184    
    150000   0.10311698     0.028843411    0              0.18344336     1.8993751    
Loop time of 4.07812 on 48 procs for 100000 steps with 2048 atoms

Performance: 21186254.520 tau/day, 24521.128 timesteps/s, 50.219 Matom-step/s
99.5% CPU use with 48 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.20123    | 0.22886    | 0.25852    |   3.1 |  5.61
Neigh   | 0.5237     | 0.56233    | 0.6138     |   3.9 | 13.79
Comm    | 2.0677     | 2.2267     | 2.4427     |   5.3 | 54.60
Output  | 0.040403   | 0.040483   | 0.041687   |   0.1 |  0.99
Modify  | 0.46869    | 0.62453    | 0.70267    |   7.6 | 15.31
Other   |            | 0.3952     |            |       |  9.69

Nlocal:        42.6667 ave          55 max          36 min
Histogram: 7 4 7 8 11 8 1 1 0 1
Nghost:            176 ave         185 max         162 min
Histogram: 1 0 0 8 6 12 8 2 3 8
Neighs:        256.188 ave         333 max         208 min
Histogram: 5 5 7 6 12 7 3 2 0 1

Total # of neighbors = 12297
Ave neighs/atom = 6.0043945
Neighbor list builds = 27982
Dangerous builds = 0
Total wall time: 0:00:07
